SEX,AGE,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,SELF,RELA,VERBAL,Field1
1,18,2,3,2,4,3,2,-1,2,0,1,0,0,0,3,3,3,0,0,0,2
1,26,2,2,2,3,1,1,0,0,-1,0,0,0,0,2,1,3,2,2,2,2
2,21,2,4,3,1,4,1,-1,3,0,0,0,0,1,1,1,3,0,2,1,2
2,19,2,4,3,2,2,0,0,1,1,0,0,0,1,3,1,3,2,2,3,2
2,20,2,3,1,4,3,0,-1,2,0,0,0,0,2,1,1,3,0,0,1,2
2,18,2,4,4,4,3,1,2,3,-1,0,1,1,2,3,1,3,1,1,3,2
2,20,2,1,3,3,3,1,2,1,0,0,0,0,0,3,1,3,1,2,0,2
2,21,2,3,1,2,2,0,0,0,0,0,0,0,0,1,2,0,2,2,2,2
2,27,2,4,3,4,4,1,-1,4,-1,0,1,0,3,2,2,3,1,1,2,2
2,26,2,1,1,3,1,0,-1,0,0,0,0,0,0,2,1,3,0,0,0,2
1,21,2,4,1,1,1,0,0,0,0,0,0,0,0,1,1,3,2,2,1,2
2,28,2,1,1,4,3,1,0,2,0,0,0,0,2,2,1,3,0,2,2,2
2,19,2,3,3,4,2,0,0,1,0,0,1,0,0,1,2,3,1,2,0,2
1,21,2,4,4,4,0,0,0,1,0,0,1,0,0,1,1,3,2,0,1,2
2,24,2,3,3,2,0,1,0,1,0,0,0,0,0,1,3,3,2,0,3,2
1,23,2,1,4,3,0,1,-1,0,0,0,0,1,0,1,1,3,0,2,3,2
1,19,2,4,4,4,0,0,0,1,0,0,1,0,0,1,1,3,1,1,0,2
2,23,2,4,3,3,2,0,-1,0,-1,0,0,0,0,3,2,3,2,0,0,2
2,31,2,1,3,3,0,2,0,1,0,0,0,0,0,1,3,3,2,0,0,2
1,18,2,4,2,3,3,1,0,1,0,0,1,0,0,3,1,3,2,1,0,2
1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,19,2,3,3,3,1,0,-1,1,0,0,0,0,0,2,2,3,2,2,1,2
2,27,2,2,1,2,2,0,0,1,-1,0,0,0,1,1,1,3,2,0,2,2
2,18,2,3,3,3,0,1,-1,1,0,0,1,1,0,2,1,3,0,0,3,2
2,20,2,3,2,2,3,0,2,1,0,0,0,0,0,0,1,3,2,0,0,2
1,33,2,4,3,2,2,0,0,1,0,0,0,0,2,1,1,3,2,2,0,2
1,27,2,2,1,2,4,1,0,3,0,0,0,0,0,2,1,3,1,2,0,2
2,20,2,4,2,2,0,0,0,1,1,0,1,0,0,0,1,3,2,0,0,2
1,21,2,1,1,2,1,0,0,1,0,0,0,0,0,3,3,2,2,0,0,2
2,20,2,3,3,4,4,0,0,2,-1,0,0,0,1,1,1,3,0,1,1,2
2,21,2,3,1,1,0,0,0,0,1,0,0,0,0,2,1,3,1,0,3,2
2,26,2,1,1,2,4,1,-1,2,0,1,0,0,0,1,3,2,2,2,1,2
1,20,2,3,1,3,1,0,0,1,0,0,0,0,0,1,1,3,2,2,0,2
2,20,2,4,4,1,0,1,-1,0,0,0,0,0,0,0,2,3,2,0,1,2
1,21,2,4,4,3,3,0,-1,0,1,0,0,0,0,1,1,2,2,0,3,2
1,20,2,3,2,3,2,1,0,0,0,0,0,0,1,3,2,3,1,0,0,2
1,20,2,2,3,2,3,0,-1,0,0,0,0,0,0,2,1,3,0,0,0,2
2,21,2,4,1,3,2,1,0,2,1,1,0,0,2,2,1,3,1,3,3,2
2,20,2,4,3,2,2,0,0,1,-1,0,0,0,1,3,2,2,2,2,0,2
2,23,2,4,3,3,1,0,0,0,0,0,0,0,0,3,2,3,1,1,0,2
1,25,2,4,4,3,3,1,0,1,1,0,0,0,0,2,1,3,0,3,1,2
2,19,2,1,1,2,0,0,0,1,-1,0,0,0,0,1,2,3,2,0,2,2
2,22,2,4,4,4,4,0,-1,1,-1,1,0,0,0,1,1,3,3,0,0,2
1,20,2,2,1,2,1,1,0,1,0,0,0,0,0,1,2,3,2,1,0,2
1,21,2,2,4,3,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,2
2,22,2,4,3,3,3,0,-1,0,1,0,0,0,0,1,2,3,1,0,0,2
1,25,2,2,3,1,0,1,2,1,0,0,0,0,0,1,1,3,2,2,0,2
1,27,2,4,3,4,4,2,-1,3,0,0,0,0,3,1,1,3,2,2,2,2
2,34,2,4,3,3,3,0,0,2,1,0,0,0,2,2,1,3,2,3,2,2
2,19,2,3,4,4,3,1,0,2,0,0,0,0,3,2,2,0,3,2,0,2
1,26,2,1,4,3,3,0,2,2,0,0,0,0,0,3,1,3,1,3,0,2
2,35,2,4,4,4,1,0,0,1,0,0,0,0,0,1,1,3,2,2,3,2
2,21,2,2,2,3,1,1,-1,1,0,0,0,0,0,1,1,3,1,0,0,2
1,22,2,3,1,2,0,1,0,0,0,0,0,0,0,1,2,3,2,2,3,2
2,31,2,4,3,2,1,0,-1,0,0,0,0,0,0,1,3,3,0,0,0,2
1,22,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,2
2,34,2,3,3,4,2,0,0,1,0,0,0,0,0,1,1,3,0,0,1,2
1,21,2,1,1,2,3,0,0,1,0,0,0,0,0,3,1,3,0,0,0,2
2,22,2,4,1,3,3,0,0,3,0,0,0,0,0,2,2,3,2,1,0,2
2,20,2,1,1,2,3,0,0,3,0,0,0,0,0,1,1,3,3,0,0,2
2,25,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2
1,22,2,4,2,4,2,0,0,2,0,0,1,0,3,3,1,3,1,1,0,2
1,23,2,3,1,4,4,0,0,0,0,0,0,0,0,2,1,3,2,0,0,2
2,18,2,4,3,4,0,1,0,0,0,0,0,0,0,2,1,2,3,2,1,2
1,27,2,3,1,3,4,1,0,0,0,0,0,0,0,3,1,3,1,0,0,2
1,30,2,1,1,3,3,0,0,0,0,0,0,0,1,2,1,3,0,1,2,2
2,33,2,4,2,4,4,1,-1,1,-1,0,0,0,0,1,1,3,1,3,1,2
1,21,2,4,4,4,3,1,0,2,0,0,0,0,0,2,1,3,1,2,0,2
2,19,2,3,1,3,3,0,0,2,1,0,1,0,0,1,2,3,2,0,0,2
1,21,2,4,1,4,0,0,0,1,0,0,1,0,0,1,1,3,1,0,0,2
2,18,2,1,2,2,3,1,2,2,1,1,0,0,1,3,2,2,1,2,1,2
2,22,2,1,2,2,1,2,2,1,-1,0,0,0,0,2,2,3,1,0,0,2
2,21,2,1,1,1,2,0,0,2,0,0,0,0,0,0,2,3,3,0,0,2
1,27,2,4,4,4,2,0,-1,0,0,0,0,0,0,2,1,3,2,2,0,2
1,21,2,4,2,3,0,0,0,0,0,0,0,1,0,1,1,3,3,2,0,2
2,20,2,2,1,4,3,2,-1,3,0,1,0,0,1,3,2,3,1,2,2,2
2,20,2,3,1,3,2,1,2,1,0,0,0,0,1,3,1,2,2,3,2,2
2,21,2,2,2,3,4,0,2,2,0,0,0,0,1,2,2,3,1,0,0,2
1,30,2,3,4,4,2,0,0,0,0,0,0,0,1,3,1,3,1,0,0,2
2,18,2,4,2,3,4,2,-1,3,-1,0,0,0,3,3,3,3,1,1,0,2
1,21,2,4,4,4,0,0,1,3,1,0,0,1,2,1,1,3,0,0,3,2
2,19,2,3,4,3,4,1,-1,0,0,0,0,0,0,1,1,3,2,0,0,2
2,18,2,2,2,4,4,0,0,3,0,0,1,0,1,1,2,3,2,2,3,2
2,19,2,4,2,4,0,0,0,1,0,0,1,0,0,1,0,3,1,2,0,2
2,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,24,2,4,3,3,2,0,2,1,0,0,0,0,0,2,2,3,2,2,1,2
1,19,2,4,1,4,1,0,0,1,0,0,0,0,0,3,1,3,2,2,0,2
2,33,2,4,1,4,4,0,0,0,0,0,0,0,0,1,2,3,2,0,0,2
2,28,2,4,2,4,3,0,2,3,1,1,0,0,1,3,2,2,2,3,3,2
2,19,2,4,2,3,2,1,0,2,-1,0,0,0,1,1,1,3,2,0,1,2
2,18,2,1,1,4,3,2,0,1,0,0,0,0,0,3,3,3,2,2,1,2
2,19,2,4,4,4,3,0,-1,1,1,0,0,0,0,2,1,3,0,2,0,2
2,22,2,3,1,3,1,1,0,0,-1,0,0,0,0,1,2,3,0,1,0,2
1,19,2,1,1,2,3,1,0,0,-1,0,0,0,0,0,1,3,1,0,0,2
2,18,2,4,1,4,4,1,-1,1,0,0,0,0,0,2,3,3,0,2,0,2
2,20,2,4,1,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2
2,21,2,2,2,3,3,1,-1,1,1,0,0,0,0,1,1,3,1,1,2,2
1,25,2,4,2,4,2,0,0,0,-1,0,0,0,0,3,2,3,2,1,0,2
1,20,2,4,3,3,3,0,-1,0,0,0,0,0,0,0,2,3,3,0,0,2
2,19,2,3,3,4,3,0,0,0,0,0,0,0,0,1,1,3,2,0,3,2
2,23,2,4,1,3,3,1,2,3,-1,0,0,0,1,1,2,3,3,3,2,2
2,20,2,3,3,4,4,2,2,2,1,0,0,0,0,3,2,3,3,2,2,2
2,20,2,3,3,2,0,0,-1,0,0,0,0,0,0,3,1,3,0,0,0,2
1,20,2,3,2,4,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2
1,19,2,3,1,3,2,1,-1,1,0,0,0,0,1,1,1,3,3,3,1,2
2,19,2,4,4,4,3,1,-1,2,0,0,1,0,1,3,2,3,2,2,0,2
2,26,2,3,4,4,2,1,0,1,-1,0,0,0,0,3,2,3,1,0,0,2
2,31,2,1,3,3,2,0,2,0,-1,0,0,0,1,3,3,3,1,0,0,2
2,19,2,1,1,3,4,0,-1,2,-1,0,0,0,0,3,1,3,0,2,0,2
1,30,2,4,1,2,1,0,0,1,0,0,0,0,1,2,1,3,3,2,1,2
2,24,2,3,3,2,2,0,0,0,0,0,0,0,1,2,1,3,2,3,1,2
1,20,2,4,1,3,4,2,2,3,0,0,0,0,0,1,1,3,2,2,1,2
1,23,2,3,2,4,1,0,-1,1,0,0,0,0,0,1,2,3,3,3,1,2
1,21,2,2,1,3,2,0,0,1,0,0,0,0,0,1,3,3,1,0,3,2
1,19,2,4,1,4,3,2,2,1,0,0,0,0,0,3,1,3,1,1,0,2
1,22,2,3,1,1,1,0,0,2,0,0,0,0,0,1,1,3,2,0,0,2
2,19,2,2,1,4,2,0,0,1,0,0,0,0,0,2,2,3,2,0,0,2
2,19,2,4,4,3,0,1,0,1,0,0,1,0,0,1,1,3,0,3,0,2
1,19,2,2,1,3,3,1,-1,1,-1,0,0,0,1,3,1,3,2,2,0,2
1,20,2,1,1,2,1,0,0,1,0,0,0,0,0,3,1,3,1,0,2,2
1,21,2,1,3,3,2,1,2,0,0,0,0,0,0,2,2,3,2,2,1,2
1,19,2,4,3,4,2,0,-1,0,0,0,0,0,0,0,1,3,3,2,0,2
2,27,2,3,1,4,4,0,-1,2,1,0,0,0,2,1,3,1,3,2,3,2
2,19,2,3,2,4,3,2,0,2,0,0,0,0,3,2,2,3,2,3,0,2
2,33,2,3,4,4,2,0,-1,1,0,0,1,0,1,1,1,3,1,2,0,2
1,20,2,4,3,3,0,0,-1,1,0,0,0,0,1,0,1,3,2,0,0,2
2,25,2,3,2,1,1,0,0,0,0,0,0,0,0,3,0,1,2,0,0,2
2,27,2,4,1,4,1,1,0,1,-1,0,0,0,0,3,1,3,1,0,0,2
1,19,2,2,1,2,3,1,0,1,0,0,0,0,0,3,1,3,2,2,0,2
1,25,2,3,1,3,3,1,0,3,0,1,0,0,1,2,1,3,2,2,3,2
1,20,2,4,4,4,1,0,0,1,0,0,0,0,0,3,1,3,1,2,0,2
1,19,2,4,1,3,2,1,0,1,0,0,0,0,0,3,1,3,2,2,0,2
1,21,2,4,1,2,2,0,0,1,0,0,0,0,0,0,1,3,3,2,0,2
1,25,2,4,1,3,3,0,2,1,0,0,0,0,0,1,2,3,2,2,1,2
2,23,2,4,4,4,4,0,-1,1,1,0,0,0,1,3,1,3,0,0,1,2
2,21,2,1,3,4,4,0,-1,0,0,0,0,0,0,0,1,3,1,0,0,2
1,25,2,4,1,2,3,1,0,0,0,0,0,0,0,3,2,2,2,2,0,2
1,22,2,4,4,2,1,0,-1,1,0,0,0,0,0,1,1,2,1,0,0,2
2,20,2,3,2,3,1,1,-1,4,0,0,0,0,1,0,1,3,0,0,0,2
1,21,2,3,4,3,2,1,0,1,0,0,1,0,0,3,1,3,0,3,0,2
2,30,2,4,4,3,4,1,0,1,-1,0,1,0,0,2,1,3,0,3,3,2
1,19,2,4,2,4,3,1,-1,0,0,0,0,0,0,1,1,3,3,0,0,2
1,22,2,4,4,4,1,2,0,1,-1,0,0,0,0,2,3,3,1,1,0,2
2,18,2,4,2,3,3,1,0,1,0,0,0,0,0,1,1,3,2,2,1,2
2,35,2,1,1,4,3,0,-1,2,0,0,0,0,2,1,1,3,2,2,0,2
1,23,2,4,4,4,0,0,0,1,0,0,0,1,0,1,1,3,0,1,0,2
2,24,2,3,4,4,2,1,0,0,0,0,0,0,0,3,1,3,3,3,0,2
2,20,2,3,3,1,1,1,-1,2,0,0,0,0,0,1,3,3,0,0,3,2
1,29,2,1,1,3,2,0,-1,0,-1,0,0,0,0,3,3,3,1,0,0,2
1,33,2,4,1,4,3,1,-1,1,0,0,0,0,0,0,1,3,0,0,0,2
1,21,2,3,2,2,4,0,1,1,-1,0,0,1,1,2,1,3,3,1,1,2
2,18,2,3,3,3,3,0,0,1,0,0,0,0,0,1,1,3,0,0,0,2
2,20,2,3,4,4,3,0,0,1,1,0,0,0,0,2,2,2,3,0,0,2
1,22,2,4,3,4,2,1,0,0,-1,0,0,0,0,1,1,3,1,0,0,2
2,21,2,4,4,4,2,0,0,1,0,0,1,0,0,2,1,3,0,0,1,2
1,26,2,3,4,4,1,1,-1,3,0,0,0,0,0,1,1,3,0,0,2,2
1,21,2,3,1,3,1,1,0,0,0,0,0,0,0,2,1,3,0,2,0,2
2,20,2,3,1,2,0,0,0,3,0,0,0,0,0,1,1,3,2,2,0,2
1,23,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2
2,24,2,4,3,3,2,0,0,0,0,0,0,0,0,3,1,3,0,2,0,2
2,22,2,3,2,2,2,1,0,1,0,0,0,0,0,3,1,3,3,2,3,2
1,21,2,4,2,1,4,1,-1,2,0,0,0,0,1,3,2,3,2,1,3,2
1,21,2,4,1,3,0,0,0,1,-1,0,0,0,0,1,3,3,2,2,0,2
2,30,2,4,4,4,2,2,-1,0,0,0,0,0,1,1,3,3,3,0,2,2
1,23,2,3,1,2,1,0,0,1,0,1,0,0,0,1,0,2,3,3,1,2
2,24,2,3,1,4,4,0,0,1,0,0,0,0,0,1,1,3,2,0,0,2
1,20,2,4,2,3,3,0,-1,3,0,0,0,0,3,2,1,3,1,2,1,2
1,21,2,3,1,2,4,0,0,1,1,0,0,0,0,1,1,3,1,2,0,2
2,20,2,4,3,3,3,0,-1,1,0,0,0,0,1,2,1,3,2,2,0,2
2,18,2,3,2,4,3,1,-1,1,-1,0,0,0,0,0,1,3,1,0,0,2
1,20,2,4,1,2,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,2
2,19,2,4,2,4,4,0,-1,0,0,0,0,0,0,2,1,3,1,1,0,2
1,23,2,4,3,2,1,1,0,0,0,0,0,0,0,2,1,3,1,2,0,2
2,32,2,3,4,4,0,1,0,0,0,0,0,0,0,1,2,3,1,2,1,2
1,21,2,4,3,3,3,0,-1,1,-1,0,1,0,1,3,1,3,1,1,2,2
2,30,2,3,4,4,2,1,-1,1,0,0,1,0,0,2,2,3,0,2,0,2
2,20,2,1,3,4,4,2,2,2,-1,0,0,0,2,2,1,3,1,1,0,2
2,26,2,4,4,4,2,1,-1,0,-1,0,0,0,0,2,0,3,1,1,0,2
1,24,2,3,2,4,0,1,0,1,0,0,0,0,0,1,2,3,1,2,1,2
1,21,2,4,2,4,1,0,0,0,1,0,0,0,0,1,2,1,3,2,0,2
1,20,2,2,2,1,2,1,-1,1,0,0,0,0,2,1,3,0,2,2,1,2
1,25,2,3,1,4,2,1,-1,0,-1,0,0,0,0,3,3,3,2,1,0,2
1,23,2,4,2,4,2,0,0,1,0,0,1,0,0,1,1,3,2,3,1,2
2,19,2,4,3,4,4,1,-1,4,0,0,1,1,1,1,1,3,3,1,2,2
1,20,2,1,1,1,1,0,0,0,0,0,0,0,0,1,2,3,0,0,2,2
2,20,2,3,2,4,4,2,2,2,0,1,0,0,1,1,1,3,2,2,0,2
2,19,2,3,4,4,2,2,2,1,-1,0,1,0,0,3,1,3,1,2,0,2
2,18,2,4,1,4,2,0,0,1,-1,0,0,0,0,3,1,3,2,0,0,2
2,24,2,3,2,3,2,1,0,2,0,0,0,0,0,1,0,3,1,0,0,2
2,20,2,4,4,4,3,0,0,1,1,0,0,0,1,1,1,3,3,0,1,2
2,22,2,3,2,2,2,1,2,2,0,1,0,0,1,2,3,1,3,2,3,2
1,20,2,4,1,4,2,0,0,1,-1,0,1,0,1,1,1,3,1,0,2,2
2,20,2,1,3,1,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,2
2,19,2,2,1,3,2,0,0,0,1,0,0,0,1,1,1,3,2,2,3,2
1,19,2,4,3,2,1,0,0,1,0,0,0,0,0,1,2,3,2,2,2,2
2,24,2,4,2,2,2,2,-1,1,0,0,0,0,0,3,2,2,2,0,2,2
1,24,2,2,2,3,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,2
2,18,2,4,1,4,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,2
1,24,2,3,3,4,4,1,2,2,0,0,0,0,2,3,1,3,1,0,0,2
2,19,2,3,4,4,2,1,-1,4,0,1,1,0,2,3,2,3,1,3,0,2
2,24,2,1,2,2,3,1,0,0,-1,0,0,0,0,1,1,3,3,1,0,2
1,21,2,3,3,2,1,2,2,2,-1,0,0,0,1,1,3,3,2,0,0,2
1,21,2,1,1,3,3,0,0,1,0,0,0,0,0,2,1,3,1,0,0,2
2,22,2,2,1,3,4,0,2,1,1,0,0,0,0,2,2,3,0,0,0,2
2,20,2,3,2,3,3,0,2,1,0,0,0,0,0,2,2,2,3,0,2,2
1,23,2,4,1,0,2,0,-1,1,0,0,0,0,0,2,2,1,2,0,1,2
1,21,2,3,4,3,0,1,0,1,0,0,0,0,0,2,2,3,2,2,1,2
2,34,2,4,1,4,3,0,0,1,0,0,0,0,0,1,1,3,2,2,2,2
2,22,2,1,1,2,1,1,-1,1,-1,0,0,0,0,3,2,3,2,0,2,2
2,28,2,4,4,4,4,1,0,1,0,1,0,0,0,0,1,3,1,1,0,2
2,19,2,2,2,4,4,2,-1,1,0,0,0,0,0,1,2,3,2,0,0,2
2,22,2,4,3,3,3,1,0,0,0,0,0,0,0,2,3,1,3,2,0,2
2,19,2,3,2,4,3,1,-1,3,0,0,0,0,3,3,1,3,2,3,2,2
1,21,2,4,4,4,4,0,2,3,-1,0,0,1,1,3,1,3,1,1,1,2
1,21,2,3,4,4,4,2,0,2,-1,0,1,0,1,3,1,3,3,3,0,2
2,19,2,3,4,2,2,1,-1,2,0,0,0,0,1,1,1,3,0,3,3,2
2,28,2,4,1,3,1,0,0,0,1,0,0,0,0,3,1,3,0,2,0,2
2,19,2,1,3,3,3,2,2,3,0,0,0,0,2,2,2,3,1,0,1,2
1,19,2,4,4,3,0,0,0,0,0,0,0,0,0,2,1,3,3,3,0,2
2,18,2,2,3,4,2,1,0,1,0,0,0,0,0,2,1,3,2,2,0,2
2,18,2,4,4,4,4,1,0,0,-1,0,0,0,0,3,2,3,1,1,2,2
2,28,2,4,4,4,2,0,-1,2,-1,0,1,0,0,2,3,3,1,0,3,2
1,22,2,2,1,2,1,1,0,0,0,0,0,0,0,3,3,0,1,2,0,2
2,27,2,4,4,2,3,1,-1,0,0,0,0,0,0,3,3,3,1,1,1,2
2,22,2,4,1,4,3,0,-1,1,0,0,0,0,0,1,2,3,1,0,1,2
2,22,2,3,1,2,2,0,0,1,0,0,0,0,0,1,3,0,2,0,1,2
2,19,2,2,4,3,3,2,0,2,0,0,1,0,0,2,1,3,0,3,2,2
1,24,2,1,2,3,2,0,-1,0,0,0,0,0,0,1,1,3,2,2,0,2
2,19,2,4,3,4,0,0,0,1,0,0,1,0,0,2,1,3,0,0,0,2
2,30,2,4,3,3,3,2,0,2,0,0,1,0,1,1,3,3,3,2,1,2
1,32,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,2
1,20,2,1,1,2,1,0,1,0,1,0,0,0,2,3,3,3,3,3,2,2
1,23,2,4,3,3,2,0,-1,1,0,0,0,0,1,2,1,3,3,1,3,2
2,18,2,4,4,2,0,0,0,0,0,0,0,0,0,2,0,3,2,2,0,2
2,24,2,3,2,4,3,0,2,0,0,0,0,0,0,0,1,3,0,0,1,2
2,33,2,4,4,3,3,1,2,2,-1,0,0,0,3,1,1,3,1,1,3,2
2,18,2,3,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2
1,20,2,4,3,3,1,0,0,0,0,0,0,0,0,0,1,3,1,2,2,2
1,32,2,4,1,3,2,0,2,2,0,0,0,0,1,1,1,3,2,2,0,2
2,21,2,2,1,4,3,1,-1,0,0,0,0,0,0,2,1,3,2,0,1,2
1,23,2,2,2,3,4,0,0,2,0,0,0,0,2,2,1,3,1,1,1,2
1,18,2,2,1,3,2,0,-1,2,0,0,0,0,0,1,2,2,0,2,0,2
2,22,2,4,3,3,2,1,2,1,0,0,1,0,0,2,2,3,0,2,0,2
1,20,2,4,3,4,3,0,2,2,0,0,0,0,1,1,1,3,1,1,0,2
2,21,2,4,1,2,2,0,0,0,0,0,0,0,0,3,3,3,1,2,0,2
2,18,2,3,1,3,2,0,-1,0,-1,0,0,0,1,3,1,3,3,2,1,2
2,20,2,4,1,2,1,1,2,1,0,0,0,0,0,3,2,3,3,0,0,2
1,23,2,3,3,4,0,0,-1,1,0,0,0,0,0,0,1,3,2,0,0,2
2,18,2,2,1,2,4,1,-1,3,-1,0,0,0,2,2,0,3,0,0,1,2
2,25,2,4,4,4,2,1,0,2,0,0,1,0,0,1,1,3,0,0,0,2
2,32,2,1,1,3,2,1,0,1,0,0,0,0,0,3,3,3,1,0,0,2
1,25,2,4,3,3,4,0,0,1,1,0,0,0,0,2,2,3,3,3,2,2
2,20,2,3,4,3,2,1,0,1,-1,0,0,0,0,3,3,3,1,2,0,2
2,21,2,3,4,4,2,0,-1,0,1,0,0,0,1,2,1,3,1,0,0,2
2,19,2,3,1,3,3,2,2,0,1,0,0,0,0,3,1,3,0,0,1,2
1,19,2,4,4,3,3,1,0,1,-1,0,0,0,1,2,1,3,3,1,0,2
2,33,2,1,3,3,2,1,0,1,0,0,0,0,0,3,2,3,1,0,1,2
2,18,2,2,2,2,2,0,0,1,0,0,0,0,0,2,2,3,0,3,0,2
2,35,2,3,3,3,1,0,0,0,0,0,0,0,0,1,1,3,1,1,0,2
2,30,2,4,1,4,4,2,-1,2,0,0,0,0,0,3,2,3,1,1,1,2
1,27,2,1,1,4,0,0,-1,0,0,0,0,0,1,1,2,1,1,1,3,2
2,34,2,4,3,4,3,1,-1,4,0,0,1,0,0,3,3,3,2,2,1,2
2,29,2,3,4,3,1,1,0,0,-1,0,0,0,1,3,2,3,1,2,0,2
2,28,2,2,4,3,3,1,2,3,0,1,0,1,1,1,1,3,2,0,3,2
2,20,2,4,3,3,3,0,-1,1,0,0,0,0,0,0,1,3,0,0,0,2
2,19,2,3,4,3,1,0,0,1,0,0,1,1,0,2,2,3,3,2,3,2
1,27,2,4,4,2,0,0,0,0,-1,0,0,0,0,2,0,3,1,1,0,2
1,27,2,3,4,4,1,1,0,1,-1,0,0,1,0,3,1,3,3,3,1,2
1,23,2,1,1,4,3,0,2,1,0,0,0,0,0,3,1,3,1,1,0,2
1,20,2,4,3,3,4,1,0,2,1,0,1,0,1,1,1,3,2,0,3,2
2,21,2,3,2,4,3,0,0,1,0,0,1,0,0,1,1,3,2,2,1,2
2,20,2,4,3,4,2,0,0,1,0,0,0,0,0,3,1,3,3,2,0,2
2,24,2,4,3,4,4,0,2,0,-1,0,0,0,0,2,2,3,1,1,0,2
1,22,2,2,1,3,1,1,0,1,1,0,0,0,1,2,2,3,0,0,2,2
2,26,2,3,2,3,3,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2
2,20,2,1,3,2,4,0,-1,3,1,0,0,0,0,1,2,3,1,1,3,2
2,23,2,1,2,2,2,1,0,0,1,0,0,0,1,2,1,3,2,2,3,2
2,26,2,3,3,4,3,1,0,0,0,0,0,0,0,1,1,3,2,0,0,2
2,19,2,3,1,2,3,0,0,1,0,0,1,0,0,1,1,3,3,0,0,2
2,22,2,2,1,2,1,0,0,0,-1,0,0,0,0,0,1,3,2,0,0,2
2,21,2,1,1,1,2,0,0,2,0,0,0,0,0,2,2,3,2,2,2,2
1,27,2,1,1,1,3,1,-1,1,0,0,0,0,0,3,2,3,1,2,0,2
2,29,2,1,1,2,1,1,0,2,0,0,0,0,0,2,2,3,0,0,0,2
1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,31,2,4,3,4,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2
2,19,2,3,2,4,1,0,0,1,-1,0,0,0,0,3,1,3,1,1,1,2
2,18,2,3,1,3,4,1,-1,1,0,0,0,0,0,0,1,3,0,0,0,2
2,22,2,4,3,2,2,0,-1,0,0,0,0,0,0,1,1,3,2,0,0,2
2,18,2,3,3,4,3,1,2,2,0,0,0,0,2,3,2,3,3,2,0,2
1,25,2,4,1,4,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2
2,22,2,1,1,2,1,1,-1,1,0,0,0,0,1,3,2,3,0,0,1,2
2,18,2,2,2,2,2,1,0,1,0,0,0,0,0,2,1,3,1,2,3,2
2,18,2,4,3,4,4,0,-1,0,0,0,0,0,0,1,1,3,3,0,0,2
2,18,2,4,3,4,4,2,-1,2,0,0,0,0,0,2,1,3,0,3,0,2
2,23,2,1,2,2,1,0,-1,0,0,0,0,0,0,2,2,1,3,3,1,2
2,18,2,3,3,2,4,0,0,1,0,0,1,0,1,2,3,3,3,2,0,2
1,24,2,3,2,3,3,0,2,1,0,0,0,0,0,2,1,3,1,0,0,2
2,18,2,4,1,1,2,0,0,0,1,0,0,0,0,1,1,3,0,2,0,2
1,25,2,3,4,2,2,0,1,1,1,0,0,0,1,2,3,2,3,3,3,2
2,20,2,2,1,2,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,2
2,28,2,3,2,4,3,1,0,3,1,0,0,0,1,1,2,3,0,1,0,2
1,26,2,2,2,3,3,0,-1,0,1,0,0,0,0,2,1,3,3,1,2,2
2,22,2,2,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2
1,23,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,3,3,3,1,2
1,28,2,4,3,3,4,2,-1,1,1,0,0,0,0,1,1,3,1,1,3,2
1,27,2,3,3,4,4,0,-1,3,-1,1,0,0,2,2,2,3,0,0,1,2
2,18,2,4,1,2,1,0,-1,0,0,0,0,0,0,2,1,1,0,0,0,2
2,19,2,3,4,3,2,1,-1,0,0,0,0,1,1,3,2,3,1,3,0,2
2,20,2,3,4,3,0,0,0,0,0,0,0,0,0,3,3,1,1,1,0,2
1,21,2,4,4,3,1,0,0,0,0,0,0,0,0,1,2,3,1,2,3,2
2,18,2,4,1,4,2,0,0,4,0,0,0,1,1,1,1,3,2,2,3,2
2,23,2,4,4,4,0,1,0,2,0,0,1,0,0,2,1,3,1,1,1,2
